Genus,Species,Family,Diet_Inv,Diet_Vend,Diet_Vect,Diet_Vfish,Diet_Vunk,Diet_Scav,Diet_Fruit,Diet_Nect,Diet_Seed,Diet_PlantO,ForStrat_Value,Activity_Nocturnal,Activity_Crepuscular,Activity_Diurnal,BodyMass_Value
Macropus,parma,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,4500
Macropus,agilis,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,15000
Macropus,rufogriseus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,16850
Macropus,irma,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,8000
Macropus,antilopinus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,27250
Macropus,robustus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,21262.5
Macropus,bernardus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,17000
Macropus,rufus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,46250
Dendrolagus,inustus,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,13031.25
Dendrolagus,lumholtzi,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,6750
Dendrolagus,matschiei,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,6960
Dendrolagus,mbaiso,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,9395.06
Dendrolagus,pulcherrimus,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,9511.11
Dendrolagus,scottae,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,10375
Dendrolagus,spadix,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,9100
Dendrolagus,stellarum,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,9511.11
Dendrolagus,ursinus,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,13250
Dendrolagus,bennettianus,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,10950
Dendrolagus,dorianus,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,9581
Dendrolagus,goodfellowi,Macropodidae,0,0,0,0,0,0,50,0,0,50,Ar,1,1,1,8025
Dorcopsis,luctuosa,Macropodidae,0,0,0,0,0,0,20,0,0,80,G,1,1,0,6352
Dorcopsis,muelleri,Macropodidae,0,0,0,0,0,0,20,0,0,80,G,1,1,0,5500
Dorcopsis,hageni,Macropodidae,0,0,0,0,0,0,20,0,0,80,G,1,1,0,5500
Dorcopsis,atrata,Macropodidae,0,0,0,0,0,0,20,0,0,80,G,1,1,0,5916.5
Dorcopsulus,vanheurni,Macropodidae,0,0,0,0,0,0,50,0,0,50,G,1,1,1,1785.75
Dorcopsulus,macleayi,Macropodidae,0,0,0,0,0,0,50,0,0,50,G,1,0,0,2988
Onychogalea,unguifera,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,6650
Onychogalea,lunata,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,3500
Onychogalea,fraenata,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,5500
Petrogale,purpureicollis,Macropodidae,0,0,0,0,0,0,10,0,0,90,G,1,0,0,5850
Petrogale,coenensis,Macropodidae,0,0,0,0,0,0,10,0,0,90,G,1,0,0,4123.14
Petrogale,burbidgei,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,1258
Petrogale,brachyotis,Macropodidae,0,0,0,0,0,0,10,0,10,80,G,1,0,0,4050
Petrogale,assimilis,Macropodidae,0,0,0,0,0,0,10,0,0,90,G,1,0,0,4500
Petrogale,godmani,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,4750
Petrogale,xanthopus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,8500
Petrogale,sharmani,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,4123.14
Petrogale,herberti,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,4123.14
Petrogale,inornata,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,4600
Petrogale,lateralis,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,4625
Petrogale,mareeba,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,4123.14
Petrogale,concinna,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,1400
Petrogale,persephone,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,6200
Petrogale,rothschildi,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,3400
Petrogale,penicillata,Macropodidae,0,0,0,0,0,0,20,0,10,70,G,1,0,0,7100
Setonix,brachyurus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,3250
Thylogale,calabyi,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,4326.13
Thylogale,browni,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,5478
Thylogale,thetis,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,5400
Thylogale,stigmatica,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,4600
Thylogale,lanatus,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,4758.79
Thylogale,brunii,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,3620
Thylogale,billardierii,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,1,0,5450
Wallabia,bicolor,Macropodidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,15000
Lagostrophus,fasciatus,Macropodidae,0,0,0,0,0,0,50,0,0,50,G,1,0,0,1700
Hypsiprymnodon,moschatus,Hypsiprymnodontidae,70,0,0,0,0,0,20,0,0,10,G,0,0,1,520
Aepyprymnus,rufescens,Potoroidae,0,0,0,0,0,0,0,0,0,100,G,1,0,0,3250
Bettongia,lesueur,Potoroidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,1500
Bettongia,penicillata,Potoroidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,1300
Bettongia,tropica,Potoroidae,10,0,0,0,0,0,0,0,10,80,G,1,0,0,1256.58
Bettongia,gaimardi,Potoroidae,0,0,0,0,0,0,0,0,30,70,G,1,0,0,1660
Caloprymnus,campestris,Potoroidae,30,0,0,0,0,0,0,0,0,70,G,1,0,0,900
Potorous,platyops,Potoroidae,20,0,0,0,0,0,0,0,0,80,G,1,0,0,500
Potorous,gilbertii,Potoroidae,20,0,0,0,0,0,0,0,0,80,G,1,0,0,1569.46
Potorous,longipes,Potoroidae,20,0,0,0,0,0,0,0,0,80,G,1,0,0,1900
Potorous,tridactylus,Potoroidae,20,0,0,0,0,0,0,0,0,80,G,1,0,0,1100
Geogale,aurita,Tenrecidae,70,30,0,0,0,0,0,0,0,0,G,1,0,0,7
Limnogale,mergulus,Tenrecidae,60,0,20,20,0,0,0,0,0,0,G,1,0,0,78.6
Microgale,longicaudata,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,7.3
Microgale,thomasi,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,22.9
Microgale,talazaci,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,48
Microgale,taiva,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,12.4
Microgale,soricoides,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,18.7
Microgale,pusilla,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,3.4
Microgale,principula,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,10.2
Microgale,parvula,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,3.4
Microgale,monticola,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,13.9
Microgale,gymnorhyncha,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,18.2
Microgale,gracilis,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,23.3
Microgale,fotsifotsy,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,7.7
Microgale,dryas,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,40
Microgale,drouhardi,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,10.5
Microgale,dobsoni,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,38
Microgale,cowani,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,13.8
Microgale,brevicaudata,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,11.3
Microgale,nasoloi,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,13.83
Oryzorictes,hova,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,36.5
Oryzorictes,tetradactylus,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,36
Micropotamogale,lamottei,Tenrecidae,60,0,20,20,0,0,0,0,0,0,G,1,0,0,69.6
Micropotamogale,ruwenzorii,Tenrecidae,60,0,20,20,0,0,0,0,0,0,G,1,0,0,98.5
Potamogale,velox,Tenrecidae,70,0,10,20,0,0,0,0,0,0,G,1,1,0,659.99
Echinops,telfairi,Tenrecidae,60,0,0,0,0,0,40,0,0,0,G,1,0,0,180
Hemicentetes,semispinosus,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,137.8
Hemicentetes,nigriceps,Tenrecidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,102.99
Setifer,setosus,Tenrecidae,40,0,0,0,0,60,0,0,0,0,G,1,0,0,294
Tenrec,ecaudatus,Tenrecidae,90,0,0,0,0,0,0,0,0,10,G,1,1,0,868
Carpitalpa,arendsi,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,52.34
Chlorotalpa,duthieae,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,49.7
Chlorotalpa,sclateri,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,41
Chrysochloris,asiatica,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,49
Chrysochloris,visagiei,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,30
Chrysochloris,stuhlmanni,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,39.8
Chrysospalax,trevelyani,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,426.5
Chrysospalax,villosus,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,119.88
Cryptochloris,zyli,Chrysochloridae,40,0,60,0,0,0,0,0,0,0,G,1,0,0,25
Cryptochloris,wintoni,Chrysochloridae,40,0,60,0,0,0,0,0,0,0,G,1,0,0,25
Eremitalpa,granti,Chrysochloridae,90,10,0,0,0,0,0,0,0,0,G,1,0,0,26.1
Amblysomus,corriae,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,52.6
Amblysomus,hottentotus,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,52.6
Amblysomus,marleyi,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,52.6
Amblysomus,robustus,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,52.6
Amblysomus,septentrionalis,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,52.6
Calcochloris,obtusirostris,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,24.05
Calcochloris,leucorhinus,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,49.7
Calcochloris,tytonis,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,49.7
Neamblysomus,julianae,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,21.99
Neamblysomus,gunningi,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,35.84
Elephantulus,rupestris,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,66.4
Elephantulus,brachyrhynchus,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,47.5
Elephantulus,edwardii,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,48
Elephantulus,fuscipes,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,57
Elephantulus,fuscus,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,52.56
Elephantulus,intufi,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,49.5
Elephantulus,myurus,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,52.4
Elephantulus,revoili,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,32.5
Elephantulus,rozeti,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,48
Elephantulus,rufescens,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,37.5
Macroscelides,proboscideus,Macroscelididae,80,0,0,0,0,0,10,0,0,10,G,0,0,1,38.2
Petrodromus,tetradactylus,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,187.5
Rhynchocyon,chrysopygus,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,540
Rhynchocyon,cirnei,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,490
Rhynchocyon,petersi,Macroscelididae,100,0,0,0,0,0,0,0,0,0,G,0,0,1,424
Orycteropus,afer,Orycteropodidae,100,0,0,0,0,0,0,0,0,0,G,1,1,0,52350.4
Dendrohyrax,arboreus,Procaviidae,0,0,0,0,0,0,30,0,0,70,Ar,1,1,0,2949.99
Dendrohyrax,dorsalis,Procaviidae,0,0,0,0,0,0,30,0,0,70,Ar,1,1,0,3175
Heterohyrax,brucei,Procaviidae,0,0,0,0,0,0,0,0,0,100,S,0,0,1,2625
Procavia,capensis,Procaviidae,0,0,0,0,0,0,0,0,0,100,G,0,1,1,3029.98
Elephas,maximus,Elephantidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,2915040
Loxodonta,africana,Elephantidae,0,0,0,0,0,0,0,0,0,100,G,1,1,1,3940034.28
Loxodonta,cyclotis,Elephantidae,0,0,0,0,0,0,10,0,0,90,G,1,1,1,4750000.01
Dugong,dugon,Dugongidae,0,0,0,0,0,0,0,0,0,100,M,1,1,1,310000
Trichechus,inunguis,Trichechidae,0,0,0,0,0,0,0,0,0,100,M,Freshwater,1,1,ABC
Trichechus,manatus,Trichechidae,0,0,0,0,0,0,0,0,0,100,M,1,1,1,433333
Trichechus,senegalensis,Trichechidae,0,0,0,0,0,0,0,0,0,100,M,Freshwater,1,1,D1
Dasypus,septemcinctus,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,1526.65
Dasypus,yepesi,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,2785.87
Dasypus,sabanicola,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,1150.01
Dasypus,pilosus,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,4444.98
Dasypus,novemcinctus,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,4203.78
Dasypus,kappleri,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,9500
Dasypus,hybridus,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,1500
Calyptophractus,retusus,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,129.99
Chaetophractus,nationi,Dasypodidae,50,10,10,0,0,0,0,0,0,30,G,1,1,1,2150.01
Chaetophractus,vellerosus,Dasypodidae,50,10,10,0,0,0,0,0,0,30,G,1,1,1,1030.01
Chaetophractus,villosus,Dasypodidae,50,10,10,0,0,0,0,0,0,30,G,1,1,1,4540.04
Chlamyphorus,truncatus,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,0,0,44.3
Euphractus,sexcinctus,Dasypodidae,50,0,0,0,0,0,0,0,0,50,G,1,1,1,4782.89
Zaedyus,pichiy,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,1380
Cabassous,unicinctus,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,1,0,4799.99
Cabassous,centralis,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,1,0,3809.96
Cabassous,chacoensis,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,1,0,1490.01
Cabassous,tatouay,Dasypodidae,100,0,0,0,0,0,0,0,0,0,G,1,1,0,5349.95
Priodontes,maximus,Dasypodidae,90,0,0,0,10,0,0,0,0,0,G,1,0,0,45359.68
Tolypeutes,matacus,Dasypodidae,80,0,0,0,0,0,20,0,0,0,G,1,1,1,1200
Tolypeutes,tricinctus,Dasypodidae,80,0,0,0,0,0,20,0,0,0,G,1,1,1,1487
Bradypus,pygmaeus,Bradypodidae,0,0,0,0,0,0,0,0,0,100,Ar,1,1,1,4022.57
Bradypus,torquatus,Bradypodidae,0,0,0,0,0,0,0,0,0,100,Ar,1,1,1,3899.96
Bradypus,tridactylus,Bradypodidae,0,0,0,0,0,0,0,0,0,100,Ar,1,1,1,3849.99
Bradypus,variegatus,Bradypodidae,0,0,0,0,0,0,0,0,0,100,Ar,1,1,1,4335.01
Choloepus,didactylus,Megalonychidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,5160
Choloepus,hoffmanni,Megalonychidae,0,0,0,0,0,0,30,0,0,70,Ar,1,0,0,4750.01
Cyclopes,didactylus,Cyclopedidae,100,0,0,0,0,0,0,0,0,0,Ar,1,0,0,329.5
Myrmecophaga,tridactyla,Myrmecophagidae,100,0,0,0,0,0,0,0,0,0,G,1,1,1,22333.15
Tamandua,mexicana,Myrmecophagidae,100,0,0,0,0,0,0,0,0,0,S,1,1,1,4209.98
Tamandua,tetradactyla,Myrmecophagidae,100,0,0,0,0,0,0,0,0,0,S,1,1,1,5515.06
Anathana,ellioti,Tupaiidae,80,0,0,0,0,0,20,0,0,0,G,0,0,1,160
Dendrogale,melanura,Tupaiidae,100,0,0,0,0,0,0,0,0,0,Ar,0,0,1,60
Dendrogale,murina,Tupaiidae,100,0,0,0,0,0,0,0,0,0,Ar,0,0,1,50
Tupaia,moellendorffi,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,150.45
Tupaia,gracilis,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,74.58
Tupaia,tana,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,197.83
Tupaia,splendidula,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,160
Tupaia,picta,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,147.5
Tupaia,palawanensis,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,168.05
Tupaia,nicobarica,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,170.25
Tupaia,montana,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,199
Tupaia,belangeri,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,200
Tupaia,javanica,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,105
Tupaia,minor,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,64.28
Tupaia,glis,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,169.83
Tupaia,dorsalis,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,265
Tupaia,chrysogaster,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,131.08
Tupaia,longipes,Tupaiidae,90,0,0,0,0,0,0,0,0,10,G,0,0,1,168.05
Urogale,everetti,Tupaiidae,60,0,0,0,20,0,10,0,0,10,S,0,0,1,350
Ptilocercus,lowii,Ptilocercidae,40,0,0,0,30,0,30,0,0,0,Ar,1,0,0,41.88
Cynocephalus,volans,Cynocephalidae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,1250
Galeopterus,variegates,Cynocephalidae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,1112.2
Allocebus,trichotis,Cheirogaleidae,0,0,0,0,0,0,50,0,0,50,Ar,1,0,0,77.5
Cheirogaleus,crossleyi,Cheirogaleidae,10,0,0,0,0,0,50,0,0,40,Ar,1,0,0,285.39
Cheirogaleus,major,Cheirogaleidae,20,0,0,0,0,0,30,20,0,30,Ar,1,0,0,450
Cheirogaleus,medius,Cheirogaleidae,20,0,0,0,0,0,30,20,0,30,Ar,1,0,0,181
Cheirogaleus,minusculus,Cheirogaleidae,10,0,0,0,0,0,50,0,0,40,Ar,1,0,0,285.39
Cheirogaleus,ravus,Cheirogaleidae,10,0,0,0,0,0,50,0,0,40,Ar,1,0,0,285.39
Cheirogaleus,sibreei,Cheirogaleidae,10,0,0,0,0,0,50,0,0,40,Ar,1,0,0,285.39
Cheirogaleus,adipicaudatus,Cheirogaleidae,10,0,0,0,0,0,50,0,0,40,Ar,1,0,0,285.39
Microcebus,murinus,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ar,1,0,0,69
Microcebus,tavaratra,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ar,1,0,0,68.01
Microcebus,sambiranensis,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ar,1,0,0,49.06
Microcebus,rufus,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ar,1,0,0,42.5
Microcebus,griseorufus,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ar,1,0,0,70.24
Microcebus,berthae,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ar,1,0,0,33.45
Microcebus,myoxinus,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ar,1,0,0,30
Microcebus,ravelobensis,Cheirogaleidae,20,0,20,0,0,0,30,10,0,20,Ar,1,0,0,55
Mirza,coquereli,Cheirogaleidae,60,0,0,0,10,0,10,0,10,10,Ar,1,0,0,308
Phaner,electromontis,Cheirogaleidae,0,0,0,0,0,0,0,100,0,0,Ar,1,0,0,425
Phaner,furcifer,Cheirogaleidae,0,0,0,0,0,0,0,100,0,0,Ar,1,0,0,400
Phaner,pallescens,Cheirogaleidae,0,0,0,0,0,0,0,100,0,0,Ar,1,0,0,425
Phaner,parienti,Cheirogaleidae,0,0,0,0,0,0,0,100,0,0,Ar,1,0,0,425
Eulemur,albocollaris,Lemuridae,0,0,0,0,0,0,80,0,0,20,Ar,0,0,1,2397.37
Eulemur,sanfordi,Lemuridae,0,0,0,0,0,0,80,0,0,20,Ar,0,0,1,2394.03
Eulemur,rufus,Lemuridae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,2394.62
Eulemur,rubriventer,Lemuridae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,1400
Eulemur,mongoz,Lemuridae,0,0,0,0,0,0,20,50,0,30,Ar,1,1,1,1600
Eulemur,macaco,Lemuridae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,2040
Eulemur,fulvus,Lemuridae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,3150
Eulemur,coronatus,Lemuridae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,1650
Eulemur,cinereiceps,Lemuridae,0,0,0,0,0,0,80,10,0,10,Ar,0,0,1,2114.06
Eulemur,albifrons,Lemuridae,20,0,0,0,0,0,40,0,0,40,Ar,0,0,1,2300
Eulemur,collaris,Lemuridae,0,0,0,0,0,0,100,0,0,0,Ar,0,0,1,2375
Hapalemur,alaotrensis,Lemuridae,0,0,0,0,0,0,0,0,0,100,Ar,0,0,1,1616.83
Hapalemur,occidentalis,Lemuridae,0,0,0,0,0,0,0,0,0,100,Ar,0,0,1,750
Hapalemur,griseus,Lemuridae,0,0,0,0,0,0,0,0,0,100,Ar,0,0,1,1400
Hapalemur,aureus,Lemuridae,0,0,0,0,0,0,0,0,0,100,Ar,0,0,1,1575
Lemur,catta,Lemuridae,0,0,0,0,0,0,80,0,0,20,S,0,0,1,2900
Prolemur,simus,Lemuridae,0,0,0,0,0,0,10,0,0,90,Ar,0,1,0,2030.41
Varecia,rubra,Lemuridae,0,0,0,0,0,0,90,0,0,10,Ar,0,1,0,3872.6
Varecia,variegata,Lemuridae,0,0,0,0,0,0,100,0,0,0,Ar,0,1,0,3850
Lepilemur,leucopus,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,650
Lepilemur,septentrionalis,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,750
Lepilemur,ruficaudatus,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,700
Lepilemur,microdon,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,900
Lepilemur,edwardsi,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,700
Lepilemur,dorsalis,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,500
Lepilemur,ankaranensis,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,700.89
Lepilemur,mustelinus,Lepilemuridae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,773
Avahi,laniger,Indriidae,0,0,0,0,0,0,20,0,0,80,Ar,1,0,0,900
Avahi,occidentalis,Indriidae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,800
Avahi,unicolor,Indriidae,0,0,0,0,0,0,0,0,0,100,Ar,1,0,0,848.53
Indri,indri,Indriidae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,8000
Propithecus,edwardsi,Indriidae,0,0,0,0,0,0,40,0,10,50,Ar,0,0,1,6573.27
Propithecus,verreauxi,Indriidae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,3480
Propithecus,perrieri,Indriidae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,5250
Propithecus,deckenii,Indriidae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,4000
Propithecus,coquereli,Indriidae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,4189.27
Propithecus,tattersalli,Indriidae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,3500
Propithecus,diadema,Indriidae,0,0,0,0,0,0,30,0,0,70,Ar,0,0,1,7500
Daubentonia,madagascariensis,Daubentoniidae,40,0,0,0,0,0,0,20,40,0,Ar,1,0,0,2500
Arctocebus,aureus,Lorisidae,70,0,0,0,0,0,30,0,0,0,Ar,1,0,0,235
Arctocebus,calabarensis,Lorisidae,70,0,0,0,0,0,30,0,0,0,Ar,1,0,0,210
Loris,lydekkerianus,Lorisidae,100,0,0,0,0,0,0,0,0,0,Ar,1,0,0,254.06
Loris,tardigradus,Lorisidae,70,0,0,0,10,0,10,0,0,10,Ar,1,0,0,227.67
Nycticebus,coucang,Lorisidae,40,30,10,0,0,0,20,0,0,0,Ar,1,0,0,803.5
Nycticebus,pygmaeus,Lorisidae,40,30,10,0,0,0,20,0,0,0,Ar,1,0,0,900
Nycticebus,bengalensis,Lorisidae,40,30,10,0,0,0,20,0,0,0,Ar,1,0,0,1137.36
Perodicticus,potto,Lorisidae,10,0,0,0,0,0,80,10,0,0,Ar,1,0,0,1099.99
Pseudopotto,martini,Lorisidae,10,0,0,0,0,0,80,10,0,0,Ar,1,0,0,474.8
Euoticus,elegantulus,Galagidae,20,0,0,0,0,0,20,60,0,0,Ar,1,0,0,300
