Genus,Species,Label,ForStrat_terrestrial,ForStrat_aquatic,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,female_maturity_d,male_maturity_d,weaning_d,litters_or_clutches_per_y,longevity_y,adult_svl_cm,infantMortalityRate_per_year,mortalityRateDoublingTime_y,metabolicRate_W,temperature_K,diet_breadth,development_d,mass_specific_production,log_litterclutch_size_n,log_inter_litterbirth_interval_y,log_birthhatching_weight_g,log_weaning_weight_g,log_adult_body_mass_g,log_female_body_mass_g,log_male_body_mass_g,tnc_ecoregion_breadth,log_range_size,X2.1_AgeatEyeOpening_d,X9.1_GestationLen_d,X10.2_SocialGrpSize,X24.1_TeatNumber,X6.2_TrophicLevel,X13.3_WeaningHeadBodyLen_mm,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,log_DispersalAge_d,log_HomeRange_km2,log_HomeRange_Indiv_km2,log_PopulationDensity_n.km2,log_PopulationGrpSize,log_HuPopDen_Min_n.km2,log_HuPopDen_Mean_n.km2,log_HuPopDen_5p_n.km2,log_NeonateHeadBodyLen_mm,log_WOS_hits,Family
Cebus,xanthosternos,1,1,0,0,0,1,1727.44808,1609.218641,307,0.6,45.04166667,49.3845,NA,NA,NA,NA,0.5,158,0.056155232,0.048790164,0.597700097,5.46188075,6.907755279,7.879480718,7.930560993,7.713787711,6.321592575,12.19756294,NA,157.3996489,NA,NA,NA,NA,-13.02,-15.16,-14.09,-39.39,-42.99,-41.19,0.08,116.23,216.59,1139.04,1398.71,NA,-0.494452525,-2.597957146,2.855142248,NA,2.197224577,3.369706715,2.397895273,5.147492624,2.397895273,Cebidae
Cebus,albifrons,0,1,0,0,0,1,1389.70776,1310,270.32,0.7,40.37083333,51,NA,NA,NA,NA,0.6,158,0.065305655,0,0.404323684,5.447469862,6.821859643,7.819471564,7.7405216,7.673292448,36,15.1224205,NA,158.29,25,NA,2,NA,11.56,-13.21,-0.82,-55.24,-81,-68.12,0.11,192.99,252.69,1466.66,1559.7,NA,-0.634878272,-1.897119985,2.820783471,NA,1.765189068,2.1690537,0.29062682,5.027697752,5.393627546,Cebidae
Cebus,libidinosus,1,1,0,0,0,1,1727.44808,1609.218641,307,0.6,45.04166667,49.3845,NA,NA,NA,NA,0.5,158,0.056155232,0.048790164,0.597700097,5.46188075,6.907755279,7.879480718,7.929341935,7.713787711,6.028594519,12.71723342,NA,157.3996489,NA,NA,NA,NA,-14.16,-21.99,-18.08,-53.13,-61.36,-57.25,0.14,115.7,244.23,1235.91,1427.81,NA,-0.494452525,-2.597363558,2.867058066,NA,9.56E-02,1.568615918,0,5.147492624,5.288267031,Cebidae
Saimiri,boliviensis,0,1,0,0,0,1,1090.58878,1826,177,1.07,28.59583333,32.2,NA,NA,NA,NA,0.5,162.545,0.143830692,0,0.02400792,4.677490848,6.017375929,6.684267919,6.485616528,6.658011046,14,14.13314385,NA,157.79,60,NA,NA,NA,-2.7,-19.4,-11.05,-57.71,-76.44,-67.07,0.12,171.5,242.87,1417.91,1535.03,NA,-1.778375865,-2.518711539,3.356897123,NA,1.925018469,1.00795792,-0.24209338,4.890419882,5.153291594,Cebidae
Saimiri,oerstedii,0,1,0,0,0,1,1146.494736,780.1748498,362.93,0.827093295,17.21666667,32.111,NA,NA,NA,NA,0.5,161,0.241483386,0.004987542,0.049621864,4.518501287,5.75865001,6.472485388,7.324151175,6.50923991,3,8.895902543,NA,161,25.1,NA,2,NA,9.52,8.02,8.77,-82.32,-84.32,-83.32,0.12,228,265.74,1440,1755,NA,-2.302585093,-2.100220355,4.858260814,3.218875825,2.772588722,4.224934132,2.772588722,4.130804665,3.17805383,Cebidae
Saimiri,ustus,0,1,0,0,0,1,970.5429788,595.7962345,238.64,1.456683697,14.39166667,33.4995,NA,NA,NA,NA,0.5,123.3802516,0.180547734,0.019802627,-0.071833448,4.247758873,5.882779721,6.787247284,7.206411179,6.812049142,8,13.68393178,NA,108.9017689,NA,NA,NA,NA,-1.82,-16.14,-8.98,-50.75,-65.29,-58.02,0.21,168.78,248.88,1296.11,1528.97,NA,-2.826955476,-2.751761635,3.167131128,NA,1.760049604,0.959350221,-7.63E-02,4.033826005,2.48490665,Cebidae
Saimiri,vanzolinii,0,1,0,0,0,1,1090.58878,1826,177,1.07,28.59583333,32.2,NA,NA,NA,NA,0.5,162.545,0.143880168,0,0.02400792,4.677490848,6.017375929,6.683923991,6.482552122,6.658011046,2,7.982959184,NA,157.8525692,40,NA,NA,NA,-1.9,-2.66,-2.28,-66.75,-67.78,-67.26,0,231.87,258.49,1556.37,1556.37,NA,-1.743746464,-2.523702316,3.543357949,NA,1.999932146,-0.478035801,0.259654032,4.883862254,2.564949357,Cebidae
Ateles,paniscus,0,1,0,0,0,1,1665.76228,1280,795.9014,0.5,37.8,60.548,NA,NA,NA,NA,0.5,228.18,0.029265927,0,1.076783243,6.13485035,8.240121298,8.973034507,8.878796874,8.66567428,5,13.73009082,NA,228.18,20,NA,2,NA,7.28,-3.14,2.06,-50.44,-61.85,-56.14,0.08,157.69,255.77,1456.6,1696.86,NA,0.3074847,0.783901544,2.079441542,NA,1.777920208,1.178654996,0.416955943,5.211238663,4.644390899,Atelidae
Ateles,geoffroyi,0,1,0,0,0,1,1964.785,1826,818.675,0.32,47.1,53.4035,NA,NA,NA,NA,0.5,229.185,0.018757482,0,1.016207297,6.054439346,7.60090246,8.891167632,8.079307728,8.762922687,20,13.71206412,NA,226.37,42,NA,1,NA,24.09,0.67,12.38,-70.23,-98.85,-84.54,0.14,153.93,243.16,1344.08,1624.94,NA,-0.314710745,6.77E-02,2.947591898,NA,0.693147181,4.009875406,1.386294361,5.215541391,6.118097198,Atelidae
Ateles,hybridus,0,1,0,0,0,1,1461,1826,720.0139814,0.3,28,54.715,NA,NA,NA,NA,0.5,140.91868,0.013407694,0,1.097927591,6.375656769,7.07810084,8.808730822,8.234201482,8.604321532,8,12.01909273,NA,143.2997967,NA,NA,NA,NA,11.35,6.26,8.8,-66.36,-75.27,-70.82,0.13,114.72,255.57,1343.77,1685.22,NA,-1.110889573,-2.502489972,2.675338279,NA,0,3.988984047,0,4.023233188,3.258096538,Atelidae
Ateles,fusciceps,0,1,0,0,0,1,1812.34,1826,598.51646,0.5,44.54166667,48.915,NA,NA,NA,NA,0.5,227,0.029303406,0,0.930292184,6.054263274,7.60090246,8.891167632,8.353099608,8.792159156,7,12.28198909,NA,224.7,NA,NA,1,NA,11.11,1.77,6.44,-73.92,-79.12,-76.52,0.11,220.34,240.81,1483.74,1654.37,NA,-1.81E-03,-2.508033086,2.749180977,NA,1.098612289,4.453533011,1.386294361,5.274494154,3.526360525,Atelidae
Ateles,marginatus,1,1,0,0,0,1,1461,1826,731.067233,0.3,32.5,46.027,NA,NA,NA,NA,0.5,140.91868,0.012691414,0,1.097927591,6.082075885,6.918683937,8.737016035,8.425154943,8.647646475,4,13.16943694,NA,143.2997967,NA,NA,1,NA,-0.54,-8.84,-4.69,-47.7,-64.33,-56.01,0.11,169.03,252.71,1421.4,1592.48,NA,-0.922804936,-2.514894411,2.283199599,NA,2.002445745,1.574846468,-0.159402779,3.985386998,1.609437912,Atelidae
Ateles,chamek,0,1,0,0,0,1,1590.88114,1553,795.9014,0.5,37,51.763,NA,NA,NA,NA,0.5,204.46102,0.031645249,0,1.076867188,6.13485035,8.240121298,8.894870435,8.182887679,8.730844937,13,14.70647361,NA,204.957103,NA,NA,1,NA,-2.58,-11.43,-7.01,-62.25,-77.21,-69.73,0.1,194.51,254.97,1504.72,1569.06,NA,0.148420005,0.539378453,1.220829921,NA,1.928207229,0.482426149,0.232560598,5.151987798,3.663561646,Atelidae
Ateles,belzebuth,0,1,0,0,0,1,1461,1826,740.769924,0.3,28,54.715,NA,NA,NA,NA,0.5,140.91868,0.013407694,0,1.097927591,6.376286519,7.07810084,8.808730822,8.111017746,8.604321532,15,13.61180813,NA,138.2,14.5,NA,1,NA,4.08,-4.98,-0.44,-60.12,-78.54,-69.33,0.11,227.01,257.68,1493.34,1512.96,NA,0.824175443,1.17557333,2.60194867,NA,2.045962898,1.026041596,0.165227856,4.013853168,4.634728988,Atelidae
Brachyteles,hypoxanthus,0,1,0,0,1,1,2807.74,1640.680962,698.4015,0.495,11.72916667,60.4095,NA,NA,NA,NA,0.3,228.96668,0.048415981,0.009950331,1.035459378,6.504339259,7.705180188,9.290989511,8.888070912,8.934484658,2,11.47893577,NA,223.7159156,NA,NA,NA,NA,-20.13,-20.89,-20.51,-43.9,-44.7,-44.3,0.05,122.82,193.67,1097.49,1297.03,NA,-2.351058776,-2.604528724,3.353486468,NA,3.044522438,4.202750436,3.044522438,4.132090881,3.828641396,Atelidae
Brachyteles,arachnoides,0,1,0,0,1,1,2807.74,1638.077692,698.4015,0.495,14.475,60.4095,NA,NA,NA,NA,0.4,228.96668,0.050009117,0.009950331,1.035459378,6.493735344,7.705180188,9.290989511,8.98052826,8.934484658,4,11.20141458,NA,221.75,19.6,NA,2,NA,-22.21,-23.11,-22.66,-48.24,-49.07,-48.65,0.08,132.7,211.76,1243.51,1361.17,NA,3.92E-02,0.751416089,1.702928256,NA,3.17805383,3.918005077,3.17805383,4.236331986,5.135798437,Atelidae
Lagothrix,lagothricha,0,1,0,0,0,1,2480.22964,1520,352,0.5,27.95833333,61.1195,NA,NA,NA,NA,0.4,223.99,0.023947545,0,0.558931091,5.703782475,7.006961043,8.742524747,8.922098599,8.524777745,8.072123319,12.22466675,NA,223.99,33,NA,2,NA,4.25,-4.2,0.02,-60.5,-76.18,-68.34,0.08,226.56,257.89,1516.89,1543.35,NA,1.036736885,1.386294361,2.372111156,NA,1.643431858,3.92E-02,0.219428018,5.454516623,4.584967479,Atelidae
Lagothrix,lugens,0,1,0,0,0,1,2480.22964,1520,352,0.5,30,61.1195,NA,NA,NA,NA,0.3,223.99,0.023947545,0,0.558931091,5.703782475,7.006961043,8.742524747,8.896875368,8.524777745,7,12.02950331,NA,219.9994768,NA,NA,NA,NA,7.25,-0.15,3.55,-71.8,-76.79,-74.29,0.12,117.3,206.31,1434.84,1504.25,NA,-1.291887106,-2.507130972,2.840436011,NA,0.1377369,3.981175864,0,5.107955408,2.48490665,Atelidae
Lagothrix,poeppigii,1,1,0,0,0,1,2480.22964,1520,352,0.5,25.91666667,61.1195,NA,NA,NA,NA,0.3,223.99,0.023947545,0,0.558931091,5.703782475,7.006961043,8.742524747,8.827863249,8.524777745,8,13.40903038,NA,219.9994768,NA,NA,NA,NA,0.12,-10.58,-5.22,-65.94,-78.72,-72.33,0.12,212.67,252.83,1462.22,1487.28,NA,-1.057594416,-2.496725614,2.42371964,NA,1.821993577,1.656321498,0.137870382,5.066136515,3.218875825,Atelidae
Lagothrix,cana,0,1,0,0,0,1,2480.22964,1520,352,0.5,29.275,61.1195,NA,NA,NA,NA,0.3,223.99,0.023947545,0,0.558931091,5.703782475,7.006961043,8.742524747,8.668149732,8.524777745,14,14.12818952,NA,219.9994768,NA,NA,NA,NA,-2.38,-14.39,-8.39,-55.15,-76.19,-65.67,0.17,174.31,242.88,1381.48,1561.54,NA,-1.267469882,-2.505970086,2.532268842,NA,1.920479694,1.124929597,-0.27729992,5.004504445,2.564949357,Atelidae
Oreonax,flavicauda,0,1,0,0,0,1,1683.65,1466.186445,438.890947,0.831342604,6.98333333,61.819,NA,NA,NA,NA,0.3,225,0.247097535,0,0.145011325,6.350154595,7.050947111,9.015434362,8.759025412,8.684271528,9.427243726,10.75456808,NA,225,9.1,NA,1,NA,-6.26,-9.51,-7.89,-76.03,-77.97,-77,0.15,127.89,164.83,1191.15,1482.23,NA,-0.962713749,-2.556438133,1.865629318,2.564949357,1.386294361,2.681021529,1.609437912,4.407274302,3.258096538,Atelidae
Alouatta,seniculus,1,1,0,0,0,1,1672.76256,1904.974224,372,0.815,25,73.7605,NA,NA,NA,NA,0.2,190,0.044850087,0.182321557,0.242905911,5.68160503,7.157503426,8.763789172,9.002859672,8.801255222,12.50216332,12.2117321,NA,189.9,7.9,NA,2,NA,12.2,-10.84,0.68,-60.66,-77.13,-68.89,0.1,182.34,250.82,1449.76,1574.93,NA,-2.302585093,-1.832581464,3.795264445,NA,1.378211987,3.148024084,0.313429891,5.425420759,5.476463552,Atelidae
Alouatta,guariba,0,1,0,0,0,1,958.3461553,496.1109365,209.0528333,1.651481025,13.80833333,71.4765,NA,NA,NA,NA,0.2,107.1719862,0.247017683,-0.285235305,0.066330928,5.708525449,7.271997619,8.554167152,8.547026547,8.838691477,7,13.88934487,NA,108.9131528,7.4,NA,1,NA,-12.66,-29.6,-21.13,-38.58,-54.7,-46.64,0.06,133.23,196.32,1225.7,1332.19,NA,-3.506557897,-3.320787331,4.489647095,NA,1.609437912,4.661266925,2.48490665,4.065595805,4.736198448,Atelidae
Alouatta,belzebul,1,1,0,0,0,1,2026.27568,330.9344743,246.9998756,1.433781398,35.18333333,73.269,NA,NA,NA,NA,0.2,116.3264608,0.244321953,-0.200264312,0.263234032,5.882037351,7.277370794,8.725492713,8.480205005,8.803430065,10,13.66987023,NA,109.2161885,7.4,NA,NA,NA,0.08,-13.69,-6.8,-34.79,-60.64,-47.71,0.12,164.35,248.73,1286.55,1549.83,NA,0.731684313,-2.629037514,2.833213344,NA,1.806603179,2.817203515,-0.14334883,4.078979927,3.663561646,Atelidae
Alouatta,caraya,1,1,0,0,0,1,1215.19918,928,195.19956,1,26.32916667,73.658,NA,NA,NA,NA,0.2,187,0.034324943,0,-0.078098448,5.233778845,7.08418659,8.605661839,8.647928601,8.841477914,16,14.93530191,NA,185.92,8.9,NA,1,NA,-12.1,-28.59,-20.34,-44.44,-65.47,-54.96,0.11,116.64,229.01,1193.12,1404.85,NA,-1.876887374,-2.484334009,4.382026635,NA,-8.33E-02,2.485739636,0,5.208508893,5.533389489,Atelidae
Alouatta,coibensis,0,1,0,0,0,1,1287.4428,1278,433,0.6,20,74.5675,NA,NA,NA,NA,0.2,186,0.039096046,0,0.380160168,5.910118908,7.003065459,8.641027216,8.87394489,8.858335494,8.788266652,10.42589502,NA,184.7042351,5.2,NA,NA,NA,7.94,7.31,7.63,-81.23,-81.89,-81.56,0.15,162,266,1233.540727,1591.540928,NA,-0.67444286,-2.489025616,2.16021938,NA,1.945910149,2.685122696,1.945910149,5.310183136,0,Atelidae
Alouatta,macconnelli,0,1,0,0,0,1,1672.76256,1904.974224,372,0.815,25,73.7605,NA,NA,NA,NA,0.2,190,0.044850087,0.182321557,0.242905911,5.68160503,7.157503426,8.763789172,8.829477914,8.801255222,16,14.38264973,NA,185.8733514,NA,NA,NA,NA,8.64,-3.5,2.57,-49.88,-67.51,-58.69,0.12,162.09,249.75,1501.28,1695.13,NA,-0.531725712,-2.579579556,2.228208717,NA,1.664248439,1.043804052,0.231089299,5.136212036,1.945910149,Atelidae
Alouatta,nigerrima,0,1,0,0,0,1,2016.819506,330.9344743,249.3023424,1.514428068,35.18333333,73.269,NA,NA,NA,NA,0.2,118.8372666,0.244321953,-0.216412284,0.298342558,5.754260842,7.277370794,8.725492713,8.875625724,8.803430065,4,12.37207947,NA,109.1008848,NA,NA,NA,NA,-2.19,-9.07,-5.63,-55.22,-60.61,-57.92,0.09,170.18,256.74,1417.52,1594.65,NA,0.155275505,-2.662567058,2.281739792,NA,1.738126519,0.364643114,3.04E-02,4.100160038,0,Atelidae
Alouatta,sara,0,1,0,0,0,1,1672.76256,1904.974224,372,0.815,25,73.7605,NA,NA,NA,NA,0.2,190,0.044347956,0.182321557,0.242905911,5.68160503,7.165832413,8.775048073,9.302181779,8.79187731,5,12.74081995,NA,185.8733514,NA,NA,NA,NA,-9.94,-19.49,-14.72,-57.79,-69.22,-63.5,0.13,109.48,244.89,1270.73,1488.29,NA,-0.531725712,-2.588845021,2.616526597,NA,1.701862002,1.111857515,-0.167473907,5.128558481,1.386294361,Atelidae
Alouatta,pigra,1,1,0,0,0,1,969.2768112,608.5819772,242.6803955,1.081287076,20,74.097,NA,NA,NA,NA,0.2,187.76814,0.270050092,0.004987542,-0.154065343,6.173786104,7.432958789,9.146977693,8.988304478,9.18765706,6,12.38834798,NA,185.92,5.5,NA,1,NA,21.6,16,18.8,-86.73,-92.43,-89.58,0.24,134.13,250.78,1373.84,1580.84,NA,-1.203972804,-0.776528789,2.143589362,NA,1.098612289,2.805176912,1.098612289,5.246304961,6.818924065,Atelidae
Aotus,nigriceps,0,1,0,1,0,0,725.5385093,508.8737577,136.3250243,2.103990147,5.40833333,36.3995,NA,NA,NA,NA,0.6,103.9961884,0.242400578,0.224326049,0.065749991,4.113709054,6.050780597,6.963189986,7.14436392,7.190785355,13,14.26650912,NA,108.8711563,3.3,NA,2,NA,-2.03,-13.42,-7.72,-55.09,-76.5,-65.79,0.17,180.71,252.16,1432.2,1570.48,NA,-3.432028449,-2.726986981,3.63758616,NA,1.760338273,0.824175443,0.174925857,4.006255546,2.708050201,Aotidae
Aotus,miconax,0,1,0,1,0,0,528.1608226,543.5244519,127.5052808,2.02618924,6.998467749,37,NA,NA,NA,NA,0.6,95.47795084,0.288475969,0.889083636,-0.011396651,3.791455701,5.808708555,6.684611728,7.360882272,6.750959326,2,10.22624657,NA,108.8781588,NA,NA,2,NA,-3.98,-7.93,-5.96,-75.39,-78.64,-77.01,0.2,141.98,240.78,1334.38,1443.94,NA,-2.077206771,-2.763588875,3.866480518,NA,0.693147181,1.948763218,0.693147181,4.060003252,1.098612289,Aotidae
Aotus,azarae,0,1,0,1,0,0,1002.022845,682.9602897,234,1,22.2375,37,NA,NA,NA,NA,0.6,107.9879741,-0.042286842,0,-0.000684694,4.555567359,6.233428094,7.114769448,7.504569088,7.278286127,20,14.96497985,NA,109.1207664,4.1,NA,2,NA,-9.91,-24.19,-17.05,-57.59,-68.65,-63.12,0.14,101.09,246.21,1186.23,1410.79,NA,-0.740426915,-2.710249667,2.768831673,NA,1.641154318,0.223143551,-7.67E-02,4.050053571,4.955827058,Aotidae
Aotus,vociferans,0,1,0,1,0,0,1025.929687,485.8272617,129.8671403,1.554825307,22.07083333,37,NA,NA,NA,NA,0.6,119.670153,0.152649016,0.019802627,0.03161412,4.38664382,6.278344684,6.771929828,7.092577018,6.951413442,10,13.86841878,NA,108.9477201,3.3,NA,1,NA,7.09,-4.95,1.06,-60.6,-78.2,-69.4,0.1,217.44,252.97,1476.39,1511.64,NA,-1.139307783,-2.71694994,3.157425863,NA,1.635839082,1.840549633,0.264008877,4.019466331,3.688879454,Aotidae
Aotus,lemurinus,0,1,0,1,0,0,755.15,753.7809573,76.09,1,31.84166667,33.75,NA,NA,NA,NA,0.6,134.83148,0.112128146,0,-0.000684694,4.584967479,5.742848377,6.773080376,7.201117238,6.819135001,6,12.08498664,NA,132.23,NA,NA,2,NA,11.11,1.32,6.21,-70.97,-82.54,-76.76,0.09,190.02,242.21,1489.89,1653.86,NA,-1.980616686,-2.65415358,3.567558919,NA,0.693147181,4.153242203,1.386294361,4.878631993,4.304065093,Aotidae
Aotus,nancymaae,0,1,0,1,0,0,696.2219481,507.9210453,139.7658407,1.370823701,11.39166667,37,NA,NA,NA,NA,0.6,121.6933313,0.154659889,0.019802627,-0.027750028,4.253455096,6.218497645,6.673335894,7.061923079,6.75230161,7,13.10771233,NA,108.9477201,4,NA,2,NA,-2.72,-6.47,-4.59,-66.61,-75.95,-71.28,0.05,228.04,261.24,1531.25,1533.13,NA,-3.02476184,-2.709233409,3.337902531,NA,1.651183574,0.122217633,0.423110054,4.037737367,4.700480366,Aotidae
Aotus,hershkovitzi,0,1,0,1,0,0,634.2355336,655.2891402,123.3245993,1.507607895,14.50353194,29.40640351,NA,NA,NA,NA,0.6,107.0069259,0.296621704,1.020821793,-0.078211356,3.697431761,5.580954972,6.684611728,6.174133689,5.858298366,9.446338062,11.21319288,NA,108.7679415,NA,NA,2,NA,4.02,2.96,3.49,-73.65,-74.49,-74.07,0.17,129.17,209.51,1484.84,1491.67,NA,-1.927692754,-2.78641256,4.71068024,NA,1.098612289,4.469350463,1.098612289,4.007028641,4.304065093,Aotidae
Callicebus,ornatus,0,1,0,0,0,1,1095.696,1610.381916,203.925,1,25.3,35.865,NA,NA,NA,NA,0.3,147.5,0.071676746,0.004987542,-0.000684694,4.304065093,6.434084394,6.944641539,7.560497266,7.129899665,9.798634643,11.73657991,NA,136.9025816,NA,NA,NA,NA,4.38,2.18,3.28,-73.68,-74.77,-74.23,0.12,130.8,209.3,1484.71,1507.5,NA,-1.633931337,-2.662858137,2.942493754,NA,0,4.644775441,0,4.87269936,0.693147181,Pitheciidae
Callicebus,caligatus,0,1,0,0,0,1,725.3879635,655.2891402,96.11673294,1.170563363,12.33747094,31.62581597,NA,NA,NA,NA,0.3,130.0605672,0.194419049,0.019802627,-0.184293084,4.209672542,5.699945505,6.900126252,6.542361788,6.386301692,12.09834564,10.26542145,NA,108.7924642,1,NA,NA,NA,13.13856754,-0.727413224,6.215935993,35.63429684,14.9486052,25.26941828,NA,118.3367398,172.545382,888.5383211,1343.896787,NA,-1.909606665,-2.788519622,3.899215364,NA,1.754734324,1.8830974,0.720163283,4.007028641,1.791759469,Pitheciidae
Callicebus,baptista,0,1,0,0,0,1,1095.696,1472.38359,106.526,1,25.15,48.4325,NA,NA,NA,NA,0.4,164,0.083529392,0.014888612,-0.000684694,4.309455942,5.942974436,6.80690126,7.272356448,7.061817113,6.611637145,12.2223047,NA,158.1897518,NA,NA,NA,NA,-2.37,-3.95,-3.16,-56.41,-58.99,-57.7,0.13,141.91,262.58,1442.74,1647.66,NA,-1.493216336,-2.634649856,2.022046376,NA,0,1.483874689,0,4.896847063,0,Pitheciidae
Callicebus,brunneus,1,1,0,0,0,1,1095.696,1610.381916,203.925,1,25.3,35.865,NA,NA,NA,NA,0.3,147.5,0.078006116,0.009950331,-0.000684694,4.304065093,6.503890672,6.864983468,7.525740063,7.172396724,8.124374153,10.73781368,NA,136.7521315,2.5,NA,NA,NA,-7.82,-12.33,-10.07,-61.45,-65.09,-63.27,0.44,173.37,244.48,1299.02,1578.08,NA,-3.218875825,-2.813410717,3.378372101,NA,0.236007876,1.78339122,0,4.87269936,2.564949357,Pitheciidae
Callicebus,bernhardi,0,1,0,0,0,1,667.7139699,655.2891402,112.6753069,1.16921166,9.248230262,30.69589912,NA,NA,NA,NA,0.3,105.1227568,0.296382137,-0.153383541,-0.032933431,3.945210996,5.869707757,6.856461985,6.537870137,6.391157521,9.068054804,10.11540756,NA,108.8401031,NA,NA,NA,NA,13.13856754,-0.727413224,6.215935993,35.63429684,14.9486052,25.26941828,NA,118.3367398,172.545382,871.8004264,1351.54362,NA,-1.909606665,-2.790966574,4.379441793,NA,1.796534985,1.717266578,0.646225593,4.007028641,0,Pitheciidae
Callicebus,coimbrai,0,1,0,0,0,1,915.3020614,508.5435994,131.7255016,1.76044804,10.06666667,36.249,NA,NA,NA,NA,0.3,126.2813416,0.15070481,0.009950331,0.220110503,4.588422586,6.313595093,7.2376344,7.805584096,7.416406458,2,10.56062794,NA,108.8332492,NA,NA,NA,NA,-10.01,-11.61,-10.81,-36.3,-38.02,-37.16,0.09,112.76,247.33,1008.18,1867.47,NA,-3.02570824,-2.770304869,3.644014182,NA,2.833213344,4.253340627,2.833213344,4.062238066,2.772588722,Pitheciidae
Callicebus,barbarabrownae,0,1,0,0,0,1,914.1033994,508.5435994,122.0237002,1.732273433,10.06666667,36.249,NA,NA,NA,NA,0.3,122.3007273,0.15070481,0.009950331,-0.102211324,4.588527841,6.313595093,7.2376344,7.807281506,7.416406458,3,11.77305213,NA,108.8332492,NA,NA,NA,NA,-8.57,-13.02,-10.8,-37.52,-42.53,-40.02,7.00E-02,73.82,240.67,977.93,1334.62,NA,-3.02570824,-2.772825265,3.816065506,NA,1.098612289,4.345621953,1.386294361,4.08394045,2.079441542,Pitheciidae
Callicebus,stephennashi,0,1,0,0,0,1,624.5944795,655.2891402,111.6279501,1.182204463,8.182514042,27.92126822,NA,NA,NA,NA,0.3,105.1227568,0.296632136,-0.045091648,-0.032933431,3.817367532,5.536348166,6.536691598,6.159460641,5.816635837,9.106642276,9.977005816,NA,108.8401031,NA,NA,NA,NA,13.13856754,-0.727413224,6.215935993,35.63429684,14.9486052,25.26941828,NA,118.3367398,172.545382,871.8004264,1352.755671,NA,-1.927692754,-2.79357954,4.648580304,NA,1.818128521,1.717266578,0.645607229,4.007028641,0,Pitheciidae
Callicebus,cinerascens,0,1,0,0,0,1,725.3879635,655.2891402,122.6629794,1.463456832,19.64687234,31.62581597,NA,NA,NA,NA,0.3,135.5339848,0.194419049,0.019802627,-0.160173558,4.026384326,5.699945505,6.900126252,6.506187222,6.386301692,8.246658733,11.52185836,NA,108.7203026,1,NA,NA,NA,-4.32,-12.46,-8.39,-58.37,-60.42,-59.39,0.34,180.52,248.44,1301.24,1525.97,NA,-1.909606665,-2.778423061,3.678569793,NA,1.800498748,-0.653926467,-6.89E-02,4.007028641,0,Pitheciidae
Callicebus,pallescens,0,1,0,0,0,1,1148.218788,583.1137484,121.4079277,1.566013983,25,33.6056594,NA,NA,NA,NA,0.3,128.4690676,0.148458931,0.019802627,0.100096696,3.929655469,5.772173471,6.740915262,6.306219891,5.904057796,7.350593124,12.76412249,NA,108.7852932,NA,NA,NA,NA,-16.39,-21.29,-18.84,-57.52,-61.25,-59.39,0.1,86.34,258.42,1071.44,1315.57,NA,-1.56592865,-2.757486766,3.600755743,NA,1.684164844,-0.46203546,-4.63E-02,4.007028641,0,Pitheciidae
Callicebus,olallae,0,1,0,0,0,1,725.3879635,655.2891402,119.2525347,1.739407637,19.58224895,31.62581597,NA,NA,NA,NA,0.3,135.4118607,0.194419049,0.019802627,-0.180799611,4.185520197,5.699945505,6.900126252,6.504124603,6.386301692,9.560992667,10.61826392,NA,108.7203026,1,NA,NA,NA,-14.25,-15.67,-14.96,-65.93,-67.39,-66.66,0.47,119.01,225.42,1432.14,1548.82,NA,-1.909606665,-2.781237771,4.127867568,NA,0,1.01523068,0,4.007028641,1.098612289,Pitheciidae
Callicebus,oenanthe,0,1,0,0,0,1,725.3879635,655.2891402,115.6211382,1.427797762,17.10552202,31.62581597,NA,NA,NA,NA,0.3,131.3314848,0.194419049,0.019802627,-0.20584934,4.043018892,5.699945505,6.900126252,6.514916519,6.386301692,9.64688388,11.45427386,NA,108.7203026,1,NA,NA,NA,-5.16,-5.98,-5.57,-76.96,-77.67,-77.31,0.06,139.67,220.5,1287.01,1394.99,NA,-1.909606665,-2.790293978,3.915693532,NA,0.693147181,2.119863456,0.693147181,4.007028641,3.044522438,Pitheciidae
Callicebus,nigrifrons,0,1,0,0,0,1,891.5552272,508.5435994,121.9140486,1.837233634,10.06666667,36.249,NA,NA,NA,NA,0.3,120.7901959,0.15070481,0.009950331,-0.02428128,4.587798111,6.313595093,7.2376344,7.750649847,7.416406458,5,13.10335324,NA,108.8332492,NA,NA,NA,NA,-16.37,-24.44,-20.4,-41.86,-51.33,-46.6,0.05,128.2,203.7,1160.18,1370.31,NA,-3.02570824,-2.778041544,3.894225075,NA,1.098612289,4.914197812,1.609437912,4.039540207,4.007333185,Pitheciidae
